index,type,name,resident,streamed,parentStack
1168,xanim,ai_zombie_base_walk_ad_v1_pain_chest_f_alt,55760,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1169,xanim,ai_zombie_base_walk_ad_v2,39858,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1170,xanim,ai_zombie_base_walk_ad_v19,44954,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1171,xanim,ai_zombie_base_walk_ad_v19_pain_chest_f,45087,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1172,xanim,ai_zombie_base_walk_ad_v19_pain_chest_f_alt,45085,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1173,xanim,ai_zombie_base_walk_ad_v22,198519,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1174,xanim,ai_zombie_base_walk_ad_v22_pain_chest_f,198399,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1175,xanim,ai_zombie_base_walk_ad_v22_pain_chest_f_alt,198480,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1176,xanim,ai_zombie_base_walk_ad_v3,49309,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1177,xanim,ai_zombie_base_walk_ad_v3_pain_chest_f,49440,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1178,xanim,ai_zombie_base_walk_ad_v3_pain_chest_f_alt,49351,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1179,xanim,ai_zombie_base_walk_ad_v21,160368,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1180,xanim,ai_zombie_base_walk_ad_v21_pain_chest_f,160545,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1181,xanim,ai_zombie_base_walk_ad_v21_pain_chest_f_alt,157460,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1182,xanim,ai_zombie_base_walk_ad_v2_pain_chest_f,41746,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1183,xanim,ai_zombie_base_walk_ad_v2_pain_chest_f_alt,41731,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1184,xanim,ai_zombie_base_walk_ad_v24,66558,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1185,xanim,ai_zombie_base_walk_ad_v24_pain_chest_f,63939,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1186,xanim,ai_zombie_base_walk_ad_v24_pain_chest_f_alt,63439,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1187,xanim,ai_zombie_base_walk_ad_v25,128904,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1188,xanim,ai_zombie_base_walk_ad_v25_pain_chest_f,122900,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1189,xanim,ai_zombie_base_walk_ad_v25_pain_chest_f_alt,122337,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1190,xanim,ai_zombie_base_walk_ad_v5,73373,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1191,xanim,ai_zombie_base_walk_ad_v5_pain_chest_f,73477,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1192,xanim,ai_zombie_base_walk_ad_v5_pain_chest_f_alt,73491,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1193,xanim,ai_zombie_base_walk_ad_v6,68190,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1194,xanim,ai_zombie_base_walk_ad_v6_pain_chest_f,68014,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1195,xanim,ai_zombie_base_walk_ad_v6_pain_chest_f_alt,68126,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1196,xanim,ai_zombie_base_walk_ad_v4,38777,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1197,xanim,ai_zombie_base_walk_ad_v4_pain_chest_f,38494,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1198,xanim,ai_zombie_base_walk_ad_v4_pain_chest_f_alt,38465,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1199,xanim,ai_zombie_base_walk_ad_v7,50408,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1200,xanim,ai_zombie_base_walk_ad_v7_pain_chest_f,50852,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1201,xanim,ai_zombie_base_walk_ad_v7_pain_chest_f_alt,50574,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1202,xanim,ai_zombie_base_walk_ad_v20,61437,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1203,xanim,ai_zombie_base_walk_ad_v20_pain_chest_f,61580,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1204,xanim,ai_zombie_base_walk_ad_v20_pain_chest_f_alt,61391,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1205,xanim,ai_zombie_base_walk_ad_v23,105734,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1206,xanim,ai_zombie_base_walk_ad_v23_pain_chest_f,102775,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1207,xanim,ai_zombie_base_walk_ad_v23_pain_chest_f_alt,101102,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1208,xanim,ai_zombie_base_walk_au_sidestep_left_long,28909,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1209,xanim,ai_zombie_base_walk_au_sidestep_left_long_d,33163,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1210,xanim,ai_zombie_base_walk_au_sidestep_left_short,26801,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1211,xanim,ai_zombie_base_walk_au_sidestep_right_b,14230,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1212,xanim,ai_zombie_base_walk_au_sidestep_right_short,21539,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1213,xanim,ai_zombie_base_walk_au_v1,56619,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1214,xanim,ai_zombie_base_walk_au_v1_pain_chest_f,55960,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1215,xanim,ai_zombie_base_walk_au_v1_pain_chest_f_alt,56103,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1216,xanim,ai_zombie_base_walk_au_v2,55320,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1217,xanim,ai_zombie_base_walk_au_v11,61485,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1218,xanim,ai_zombie_base_walk_au_v11_pain_chest_f,61441,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1219,xanim,ai_zombie_base_walk_au_v11_pain_chest_f_alt,61616,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1220,xanim,ai_zombie_base_walk_au_v12,73973,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1221,xanim,ai_zombie_base_walk_au_v12_pain_chest_f,74134,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1222,xanim,ai_zombie_base_walk_au_v12_pain_chest_f_alt,73949,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1223,xanim,ai_zombie_base_walk_au_v13,102494,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1224,xanim,ai_zombie_base_walk_au_v13_pain_chest_f,100934,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1225,xanim,ai_zombie_base_walk_au_v13_pain_chest_f_alt,101399,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1226,xanim,ai_zombie_base_walk_au_v20,81144,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1227,xanim,ai_zombie_base_walk_au_v20_pain_chest_f,79618,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1228,xanim,ai_zombie_base_walk_au_v20_pain_chest_f_alt,80708,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1229,xanim,ai_zombie_base_walk_au_v15,57298,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1230,xanim,ai_zombie_base_walk_au_v15_pain_chest_f,56810,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1231,xanim,ai_zombie_base_walk_au_v15_pain_chest_f_alt,56903,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1232,xanim,ai_zombie_base_walk_au_v21,98728,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1233,xanim,ai_zombie_base_walk_au_v21_pain_chest_f,98529,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1234,xanim,ai_zombie_base_walk_au_v21_pain_chest_f_alt,98530,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1235,xanim,ai_zombie_base_walk_au_v2_pain_chest_f,60631,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1236,xanim,ai_zombie_base_walk_au_v2_pain_chest_f_alt,60685,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1237,xanim,ai_zombie_base_walk_au_v3,48784,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1238,xanim,ai_zombie_base_walk_au_v3_pain_chest_f,49336,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1239,xanim,ai_zombie_base_walk_au_v3_pain_chest_f_alt,49559,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1240,xanim,ai_zombie_base_walk_au_v4,37374,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1241,xanim,ai_zombie_base_walk_au_v4_pain_chest_f,38618,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1242,xanim,ai_zombie_base_walk_au_v4_pain_chest_f_alt,38566,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1243,xanim,ai_zombie_base_walk_au_v5,72410,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1244,xanim,ai_zombie_base_walk_au_v5_pain_chest_f,72728,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1245,xanim,ai_zombie_base_walk_au_v5_pain_chest_f_alt,72664,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1246,xanim,ai_zombie_base_walk_au_v23,110559,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1247,xanim,ai_zombie_base_walk_au_v23_pain_chest_f,103337,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1248,xanim,ai_zombie_base_walk_au_v23_pain_chest_f_alt,107382,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1249,xanim,ai_zombie_base_walk_au_v7,63414,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1250,xanim,ai_zombie_base_walk_au_v7_pain_chest_f,63608,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1251,xanim,ai_zombie_base_walk_au_v7_pain_chest_f_alt,63632,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1252,xanim,ai_zombie_base_walk_au_v8,68405,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1253,xanim,ai_zombie_base_walk_au_v8_pain_chest_f,68117,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1254,xanim,ai_zombie_base_walk_au_v8_pain_chest_f_alt,68620,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1255,xanim,ai_zombie_base_walk_au_v6,66782,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1256,xanim,ai_zombie_base_walk_au_v6_pain_chest_f,66666,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1257,xanim,ai_zombie_base_walk_au_v6_pain_chest_f_alt,66722,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1258,xanim,ai_zombie_base_walk_au_v10,72798,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1259,xanim,ai_zombie_base_walk_au_v10_pain_chest_f,72730,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1260,xanim,ai_zombie_base_walk_au_v10_pain_chest_f_alt,72855,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1261,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v1,66733,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1262,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v2,36924,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1263,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v3,50174,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1264,xanim,rtrg_ai_zm_dlc1_zombie_walk_lowg_v4,30772,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1265,xanim,ai_zombie_base_walk_turn_135_l_v3,56889,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1266,xanim,ai_zombie_base_walk_turn_135_r_v2,33093,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1267,xanim,ai_zombie_base_walk_turn_180_l_v3,34330,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1268,xanim,ai_zombie_base_walk_turn_180_r_v3,44285,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1269,xanim,ai_zombie_base_walk_turn_45_l_v2,35443,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1270,xanim,ai_zombie_base_walk_turn_45_r_v2,46857,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1271,xanim,ai_zombie_base_walk_turn_90_l_v2,33529,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1272,xanim,ai_zombie_base_walk_turn_90_r_v2,37583,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1273,xanim,void,6,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1274,animmappingtable,zm_factory_zombie.ai_am,11693,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1275,aimtable,soldier_aim,13,0,|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1276,material,ei/gfx_smk_billow_sm_anim_lit,31,0,|player/fx_plyr_jump_dust_dirt|fx|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1277,fx,player/fx_plyr_jump_dust,26,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1278,fx,player/fx_plyr_jump_dust_dirt,31,0,|player_jump_start|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1279,surfacefxtable,player_jump_start,19,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1280,material,ei/gfx_fog_slow_lg_anim_lit,29,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1281,material,ei/gfx_smk_billow_thick_anim_lit_full_lite,44,0,|player/fx_plyr_land_dust_dirt_xlg|fx|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1282,fx,player/fx_plyr_land_dust_xlg,30,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1283,fx,player/fx_plyr_land_dust_dirt_xlg,35,0,|player_vtol_drop|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1284,surfacefxtable,player_vtol_drop,18,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1285,material,ei/gfx_fog_slow_md_anim_lit,29,0,|player/fx_plyr_footstep_dust_dirt|fx|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1286,fx,player/fx_plyr_footstep_dust,30,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1287,fx,player/fx_plyr_footstep_dust_dirt,35,0,|player_footstep|surfacefxtable|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
1288,surfacefxtable,player_footstep,17,0,|c_54i_grunt_fx_table|scriptbundle|spawner_zm_factory_zombie|aitype|maps/zm/zm_building.d3dbsp|col_map|zone_source/zm_building.zone|csv
